date,Holiday,Standard,Summer,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA_E
2021/12/20 05:00,1,1,1,0,4.5,89,5,54.61
2021/12/20 06:00,1,1,1,0,4.6,90,4,70.3
2021/12/20 07:00,1,1,1,0,5.7,81,4,97.67
2021/12/20 08:00,1,1,1,0,7.7,55,20,97.98
2021/12/20 09:00,1,1,1,0,8.8,50,22,93.68
2021/12/20 10:00,1,1,1,0,10.3,43,15,88.23
2021/12/20 11:00,1,1,1,0,11,41,25,83.79
2021/12/20 12:00,1,1,1,0,11.6,39,35,83.27
2021/12/20 13:00,1,1,1,0,11.9,37,35,84.53
2021/12/20 14:00,1,1,1,0,12,35,28,81.98
2021/12/20 15:00,1,1,1,0,12.2,30,17,77.08
2021/12/20 16:00,1,1,1,0,11.6,31,13,75.67
2021/12/20 17:00,1,1,1,0,10.6,34,8,76.72
2021/12/20 18:00,1,1,1,0,10.1,34,12,80.45
2021/12/20 19:00,1,1,1,0,9.5,38,9,87.93
2021/12/20 20:00,1,1,1,0,9.1,39,12,89.18
2021/12/20 21:00,1,1,1,0,8.5,40,13,82.39
2021/12/20 22:00,1,1,1,0,8.1,45,7,72.69
2021/12/20 23:00,1,1,1,0,7.9,46,5,67.27
2021/12/21 00:00,1,1,1,0,7.4,49,6,58.98
2021/12/21 01:00,1,1,1,0,7,47,10,53.95
2021/12/21 02:00,1,1,1,0,6.9,48,20,51.57
2021/12/21 03:00,1,1,1,0,6.8,47,17,51.99
2021/12/21 04:00,1,1,1,0,7,44,18,52.67
2021/12/21 05:00,1,1,1,0,6.5,45,9,54.82
2021/12/21 06:00,1,1,1,0,6.4,50,6,70.3
2021/12/21 07:00,1,1,1,0,6.2,48,16,97.23
2021/12/21 08:00,1,1,1,0,6.5,47,19,98.3
2021/12/21 09:00,1,1,1,0,6.6,46,21,92.02
2021/12/21 10:00,1,1,1,0,6.9,48,9,85.21
2021/12/21 11:00,1,1,1,0,7.5,47,5,81.94
2021/12/21 12:00,1,1,1,0,7.8,51,8,82.16
2021/12/21 13:00,1,1,1,0,6.8,60,11,82.83
2021/12/21 14:00,1,1,1,0,5.6,72,14,81
2021/12/21 15:00,1,1,1,0.2,5.7,78,11,77
2021/12/21 16:00,1,1,1,0.3,4.9,84,15,75.49
2021/12/21 17:00,1,1,1,0.5,5.1,84,15,77.49
2021/12/21 18:00,1,1,1,1.2,5.3,85,13,81.73
2021/12/21 19:00,1,1,1,0.3,5.4,83,13,85.93
2021/12/21 20:00,1,1,1,0.1,6,78,11,86.88
2021/12/21 21:00,1,1,1,0.1,6.4,82,11,79.94
2021/12/21 22:00,1,1,1,0.5,6.3,81,10,73.25
2021/12/21 23:00,1,1,1,0,6,75,13,67.35
2021/12/22 00:00,1,1,1,0.2,6.1,75,12,60.87
2021/12/22 01:00,1,1,1,0,5.7,77,21,53.33
2021/12/22 02:00,1,1,1,0,6.3,77,17,52.07
2021/12/22 03:00,1,1,1,0,6,76,19,51.62
2021/12/22 04:00,1,1,1,0,5.9,74,18,52.42
2021/12/22 05:00,1,1,1,0.1,5.4,72,25,55.08
2021/12/22 06:00,1,1,1,0,5.2,70,29,70.08
2021/12/22 07:00,1,1,1,0,4.9,68,24,95.6
2021/12/22 08:00,1,1,1,0,5,69,29,97.04
2021/12/22 09:00,1,1,1,0,4.8,69,27,93.11
2021/12/22 10:00,1,1,1,0,5.1,67,32,88.15
2021/12/22 11:00,1,1,1,0,5.9,66,33,82.5
2021/12/22 12:00,1,1,1,0,6.2,61,27,84.45
2021/12/22 13:00,1,1,1,0,6.7,62,31,84.41
2021/12/22 14:00,1,1,1,0,6.5,62,27,83.32
2021/12/22 15:00,1,1,1,0,5.7,63,27,79.97
2021/12/22 16:00,1,1,1,0,5.4,63,25,77.95
2021/12/22 17:00,1,1,1,0,5.2,64,27,78.67
2021/12/22 18:00,1,1,1,0,5.6,63,22,80.48
2021/12/22 19:00,1,1,1,0,5.9,63,19,85.74
2021/12/22 20:00,1,1,1,0,6.3,62,13,87.44
2021/12/22 21:00,1,1,1,0,6.4,63,10,82.58
2021/12/22 22:00,1,1,1,0,6.6,63,9,74.12
2021/12/22 23:00,1,1,1,0,6.7,67,9,67.68
2021/12/23 00:00,1,1,1,0,6.7,66,8,59.39
2021/12/23 01:00,1,1,1,0,6.8,69,6,54.1
2021/12/23 02:00,1,1,1,0,6.9,72,4,52.06
2021/12/23 03:00,1,1,1,0,7,72,4,52.03
2021/12/23 04:00,1,1,1,0,6.8,73,4,52.14
2021/12/23 05:00,1,1,1,0,6.5,77,4,55.52
2021/12/23 06:00,1,1,1,0,6.9,79,5,67.78
2021/12/23 07:00,1,1,1,0,6.6,81,4,93.33
2021/12/23 08:00,1,1,1,0,6.8,82,3,97.66
2021/12/23 09:00,1,1,1,0,7.1,80,3,93.1
2021/12/23 10:00,1,1,1,0,7,81,5,88.36
2021/12/23 11:00,1,1,1,0,6.9,75,9,83.44
2021/12/23 12:00,1,1,1,0,7.1,64,8,82.08
2021/12/23 13:00,1,1,1,0,7.2,61,7,82.41
2021/12/23 14:00,1,1,1,0,7.4,63,5,81.69
2021/12/23 15:00,1,1,1,0,7.4,67,6,79.03
2021/12/23 16:00,1,1,1,0,7.3,69,9,78.53
2021/12/23 17:00,1,1,1,0,7.3,69,10,77.99
2021/12/23 18:00,1,1,1,0,7.2,69,6,81.49
2021/12/23 19:00,1,1,1,0,7.1,68,6,82.71
2021/12/23 20:00,1,1,1,0,7.1,69,3,85.54
2021/12/23 21:00,1,1,1,0,7,71,5,80.28
2021/12/23 22:00,1,1,1,0,7.1,71,4,73.68
2021/12/23 23:00,1,1,1,0,7.2,71,3,68.85
2021/12/24 00:00,1,1,1,0,7,74,5,62.37
2021/12/24 01:00,1,1,1,0,7.2,75,5,55.15
2021/12/24 02:00,1,1,1,0,7.2,82,12,52.09
2021/12/24 03:00,1,1,1,0,7.1,83,11,52.6
2021/12/24 04:00,1,1,1,0,7.2,85,8,52.26
2021/12/24 05:00,1,1,1,0,7.3,86,11,54.55
2021/12/24 06:00,1,1,1,0,7.4,84,8,64.49
2021/12/24 07:00,1,1,1,0,7.5,84,8,81.8
2021/12/24 08:00,1,1,1,0,7.4,83,8,93.67
2021/12/24 09:00,1,1,1,0,7.4,85,6,99.35
2021/12/24 10:00,1,1,1,0,7.5,85,5,94.4
2021/12/24 11:00,1,1,1,0,7.4,88,6,86.92
2021/12/24 12:00,1,1,1,0,7.1,90,6,85.35
2021/12/24 13:00,1,1,1,0,6.9,92,8,86.08
2021/12/24 14:00,1,1,1,0.1,7.2,92,8,85.58
2021/12/24 15:00,1,1,1,0,7.2,94,8,85.4
2021/12/24 16:00,1,1,1,0.4,7.1,96,5,87.69
2021/12/24 17:00,1,1,1,0.2,7.1,97,4,90.32
2021/12/24 18:00,1,1,1,0.1,7.3,96,4,90.26
2021/12/24 19:00,1,1,1,0.6,7,97,5,84.43
2021/12/24 20:00,1,1,1,0.3,6.8,97,8,76.97
2021/12/24 21:00,1,1,1,0,6.8,96,6,74.08
2021/12/24 22:00,1,1,1,0,6.7,96,9,69.14
2021/12/24 23:00,1,1,1,0,6.6,94,10,68.81
2021/12/25 00:00,1,1,1,0,6.6,94,4,64.61
2021/12/25 01:00,1,1,1,0.4,6.5,95,5,60.81
2021/12/25 02:00,1,1,1,0.2,6.1,96,8,54.92
2021/12/25 03:00,1,1,1,0,6.2,96,6,52.59
2021/12/25 04:00,1,1,1,0.2,6.3,97,6,52.09
2021/12/25 05:00,1,1,1,0.4,6.4,98,7,51.97
2021/12/25 06:00,1,1,1,0.3,6.5,98,9,55.65
2021/12/25 07:00,1,1,1,0,6.8,97,4,63.92
2021/12/25 08:00,1,1,1,0,7,97,5,78.59
2021/12/25 09:00,1,1,1,0,7.2,96,8,93.47
2021/12/25 10:00,1,1,1,0,7.2,95,8,101.8
2021/12/25 11:00,1,1,1,0,7.5,95,5,103.83
2021/12/25 12:00,1,1,1,0,7.8,94,8,94.66
2021/12/25 13:00,1,1,1,0,8,94,4,77.89
2021/12/25 14:00,1,1,1,0,8.1,93,4,73.68
2021/12/25 15:00,1,1,1,0,8.2,93,2,73.09
2021/12/25 16:00,1,1,1,0,8.3,94,3,73.53
2021/12/25 17:00,1,1,1,0,8.7,94,3,73.13
2021/12/25 18:00,1,1,1,0,8.7,94,3,75.05
2021/12/25 19:00,1,1,1,0.1,8.7,96,3,76.02
2021/12/25 20:00,1,1,1,0.3,8.6,97,4,78.94
2021/12/25 21:00,1,1,1,1.6,8.5,98,3,74.81
2021/12/25 22:00,1,1,1,2.1,8.5,100,4,69.12
2021/12/25 23:00,1,1,1,2.3,8.5,100,4,65.97
2021/12/26 00:00,1,1,1,1.4,8.6,100,3,60.77
2021/12/26 01:00,1,1,1,0.3,8.6,100,5,55.22
2021/12/26 02:00,1,1,1,0.4,8.6,100,3,52.68
2021/12/26 03:00,1,1,1,0.4,8.8,100,5,52.02
2021/12/26 04:00,1,1,1,1.3,8.8,100,5,51.45
2021/12/26 05:00,1,1,1,0.6,8.3,100,11,52.18
2021/12/26 06:00,1,1,1,0.8,7.4,99,14,54.67
2021/12/26 07:00,1,1,1,0.1,7.5,100,4,62.79
2021/12/26 08:00,1,1,1,0,7.9,99,4,78.98
2021/12/26 09:00,1,1,1,0,8.1,98,5,94.46
2021/12/26 10:00,1,1,1,0,9.5,76,17,100.97
2021/12/26 11:00,1,1,1,0,9.5,72,26,98.7
2021/12/26 12:00,1,1,1,0,9.4,72,26,93.78
2021/12/26 13:00,1,1,1,0,9.5,72,23,86.69
2021/12/26 14:00,1,1,1,0,9.8,72,17,80.53
2021/12/26 15:00,1,1,1,0,9.5,71,13,77.2
2021/12/26 16:00,1,1,1,0,9.2,71,20,76.37
2021/12/26 17:00,1,1,1,0,9,71,24,77.85
2021/12/26 18:00,1,1,1,0,8.4,71,23,78.88
2021/12/26 19:00,1,1,1,0,8.1,71,21,80.03
2021/12/26 20:00,1,1,1,0,8.1,71,25,81.32
2021/12/26 21:00,1,1,1,0,8.1,70,25,75.21
2021/12/26 22:00,1,1,1,0,8.1,69,23,69.96
2021/12/26 23:00,1,1,1,0,7.8,70,16,66.74
2021/12/27 00:00,1,1,1,0,7.4,70,19,59.3
2021/12/27 01:00,1,1,1,0,7.4,70,22,53.88
2021/12/27 02:00,1,1,1,0,7.8,68,22,51.67
2021/12/27 03:00,1,1,1,0,7.3,69,16,51.24
2021/12/27 04:00,1,1,1,0,7.3,69,17,51.89
2021/12/27 05:00,1,1,1,0,7.7,69,12,54.36
2021/12/27 06:00,1,1,1,0,7.6,68,13,61.76
2021/12/27 07:00,1,1,1,0,7.9,68,15,78.61
2021/12/27 08:00,1,1,1,0,7.6,70,8,92.59
2021/12/27 09:00,1,1,1,0,8.3,65,12,96.22
2021/12/27 10:00,1,1,1,0,9.4,64,9,93.46
2021/12/27 11:00,1,1,1,0,10.2,61,10,85.83
2021/12/27 12:00,1,1,1,0,10.3,63,12,84.89
2021/12/27 13:00,1,1,1,0,10.5,71,6,84.2
2021/12/27 14:00,1,1,1,0.1,9.7,81,7,80.52
2021/12/27 15:00,1,1,1,0,9.7,82,4,76.06
2021/12/27 16:00,1,1,1,0,9.8,84,4,75.82
2021/12/27 17:00,1,1,1,0,9.8,86,2,77.32
2021/12/27 18:00,1,1,1,0,10,84,4,81.54
2021/12/27 19:00,1,1,1,0,9.9,86,4,83.13
2021/12/27 20:00,1,1,1,0,10,86,5,83.01
2021/12/27 21:00,1,1,1,0,10.1,79,8,77.25
2021/12/27 22:00,1,1,1,0,10.2,77,6,70.52
2021/12/27 23:00,1,1,1,0,10.1,79,6,65.27
2021/12/28 00:00,1,1,1,0,9.7,89,6,58.73
2021/12/28 01:00,1,1,1,0.1,9.4,93,4,53.63
2021/12/28 02:00,1,1,1,0,9.4,93,1,51.56
2021/12/28 03:00,1,1,1,0.1,9.5,91,3,51.59
2021/12/28 04:00,1,1,1,0,9.2,94,3,51.75
2021/12/28 05:00,1,1,1,0,9.2,95,3,53.7
2021/12/28 06:00,1,1,1,0,9.4,94,4,62.73
2021/12/28 07:00,1,1,1,0,9.3,95,3,78.24
2021/12/28 08:00,1,1,1,0,9.5,97,5,88.4
2021/12/28 09:00,1,1,1,0,9.6,95,4,92.8
2021/12/28 10:00,1,1,1,0,9.9,95,3,89.46
2021/12/28 11:00,1,1,1,0,9.9,92,4,84.96
2021/12/28 12:00,1,1,1,0,10.3,90,4,85.61
2021/12/28 13:00,1,1,1,0,10,90,6,84.08
2021/12/28 14:00,1,1,1,0,10.1,91,4,78.86
2021/12/28 15:00,1,1,1,0,10.2,90,2,75.57
2021/12/28 16:00,1,1,1,0,10,92,7,76.8
2021/12/28 17:00,1,1,1,0,9.7,91,11,76.44
2021/12/28 18:00,1,1,1,0,9.6,92,4,78.41
2021/12/28 19:00,1,1,1,0,9.4,91,8,84.06
2021/12/28 20:00,1,1,1,0,9.3,90,9,85.08
2021/12/28 21:00,1,1,1,0,9.2,89,4,77.11
2021/12/28 22:00,1,1,1,0,9.4,87,4,69.72
2021/12/28 23:00,1,1,1,0.1,9.2,89,3,65.99
2021/12/29 00:00,1,1,1,0.4,8.5,95,5,58.67
2021/12/29 01:00,1,1,1,0.1,8.4,97,12,54.09
2021/12/29 02:00,1,1,1,0,8.5,96,3,51.26
2021/12/29 03:00,1,1,1,0.1,8.7,97,3,51.77
2021/12/29 04:00,1,1,1,0,8.7,97,4,52
2021/12/29 05:00,1,1,1,0,8.9,97,6,54.26
2021/12/29 06:00,1,1,1,0,9,93,11,62.87
2021/12/29 07:00,1,1,1,0,9.2,91,6,79.28
2021/12/29 08:00,1,1,1,0,8.9,92,4,89.69
2021/12/29 09:00,1,1,1,0,9.3,93,6,96.37
2021/12/29 10:00,1,1,1,0,9.2,93,10,90.1
2021/12/29 11:00,1,1,1,0,9.3,92,5,85.03
2021/12/29 12:00,1,1,1,0,9.9,88,5,83.94
2021/12/29 13:00,1,1,1,0,10,87,5,82.67
2021/12/29 14:00,1,1,1,0,9.8,87,6,80.79
2021/12/29 15:00,1,1,1,0,9.7,86,5,76.51
2021/12/29 16:00,1,1,1,0,9.7,86,4,75.38
2021/12/29 17:00,1,1,1,0,9.4,88,4,77.02
2021/12/29 18:00,1,1,1,0,8.7,93,4,82.19
2021/12/29 19:00,1,1,1,0,9,90,5,81.62
2021/12/29 20:00,1,1,1,0,8.4,94,5,83
2021/12/29 21:00,1,1,1,0,8.2,95,3,77.51
2021/12/29 22:00,1,1,1,0,8,94,4,70.09
2021/12/29 23:00,1,1,1,0,8.1,93,4,66.58
2021/12/30 00:00,1,1,1,0,9.3,87,5,59.09
2021/12/30 01:00,1,1,1,0,10.3,81,7,53.36
2021/12/30 02:00,1,1,1,0,10.4,83,15,51.95
2021/12/30 03:00,1,1,1,0,9.6,87,9,51.81
2021/12/30 04:00,1,1,1,0,9,93,8,52.11
2021/12/30 05:00,1,1,1,0,8.4,93,4,53.98
2021/12/30 06:00,1,1,1,0,8.1,96,3,62.87
2021/12/30 07:00,1,1,1,0,7.9,94,6,78.4
2021/12/30 08:00,1,1,1,0,7.2,96,4,91.98
2021/12/30 09:00,1,1,1,0,7.6,97,4,94.97
2021/12/30 10:00,1,1,1,0,8.4,92,4,90.73
2021/12/30 11:00,1,1,1,0,9,96,4,83.25
2021/12/30 12:00,1,1,1,0,9,94,4,83.41
2021/12/30 13:00,1,1,1,0,9.1,94,4,83.29
2021/12/30 14:00,1,1,1,0,9.4,94,5,79.92
2021/12/30 15:00,1,1,1,0,9.6,91,5,77.11
2021/12/30 16:00,1,1,1,0,9.5,91,4,77.19
2021/12/30 17:00,1,1,1,0,9.4,89,4,77.4
2021/12/30 18:00,1,1,1,0,9.4,87,5,78.05
2021/12/30 19:00,1,1,1,0,9.2,90,3,82.61
2021/12/30 20:00,1,1,1,0,8.9,93,5,83.83
2021/12/30 21:00,1,1,1,0,8.3,96,3,77.3
2021/12/30 22:00,1,1,1,0,8.4,97,3,71.22
2021/12/30 23:00,1,1,1,0,8,95,3,66.25
2021/12/31 00:00,1,1,1,0,8.3,96,2,60.64
2021/12/31 01:00,1,1,1,0,8.2,97,3,54.68
2021/12/31 02:00,1,1,1,0,8.1,98,4,52.03
2021/12/31 03:00,1,1,1,0,7.8,98,5,51.39
2021/12/31 04:00,1,1,1,0,7.6,99,4,52.13
2021/12/31 05:00,1,1,1,0,7.5,99,3,53.91
2021/12/31 06:00,1,1,1,0,7.2,100,4,60.97
2021/12/31 07:00,1,1,1,0,7.1,100,5,75.82
2021/12/31 08:00,1,1,1,0,6.8,100,4,88.41
2021/12/31 09:00,1,1,1,0,6.5,100,5,96.51
2021/12/31 10:00,1,1,1,0,6.6,100,5,93.28
2021/12/31 11:00,1,1,1,0,6.8,100,4,89.51
2021/12/31 12:00,1,1,1,0,6.9,99,4,85.57
2021/12/31 13:00,1,1,1,0,7,99,5,87.41
2021/12/31 14:00,1,1,1,0,6.9,100,5,84.52
2021/12/31 15:00,1,1,1,0,6.8,100,6,85.85
2021/12/31 16:00,1,1,1,0,6.5,100,6,87.25
2021/12/31 17:00,1,1,1,0,6.6,100,4,89.16
2021/12/31 18:00,1,1,1,0,6.3,100,6,90.51
2021/12/31 19:00,1,1,1,0,6.4,100,4,87.15
2021/12/31 20:00,1,1,1,0,6.3,100,5,76.49
2021/12/31 21:00,1,1,1,0,6.2,100,6,71.13
2021/12/31 22:00,1,1,1,0,6.2,100,5,66.15
2021/12/31 23:00,1,1,1,0,6.5,100,4,65.42
2022/1/1 00:00,1,1,1,0,6.4,100,5,62.09
2022/1/1 01:00,1,1,1,0,6.3,100,4,63.82
2022/1/1 02:00,1,1,1,0,6.3,100,5,58.65
2022/1/1 03:00,1,1,1,0,6.1,100,5,55.96
2022/1/1 04:00,1,1,1,0,5.9,100,4,52.68
2022/1/1 05:00,1,1,1,0,5.9,100,5,51.78
2022/1/1 06:00,1,1,1,0,5.8,100,5,53.68
2022/1/1 07:00,1,1,1,0,6,100,4,58.5
2022/1/1 08:00,1,1,1,0,5.7,100,5,69.25
2022/1/1 09:00,1,1,1,0,5.6,100,4,81.63
2022/1/1 10:00,1,1,1,0,5.5,100,5,89.39
2022/1/1 11:00,1,1,1,0,5.5,100,4,93.2
2022/1/1 12:00,1,1,1,0,5.4,100,5,90.96
2022/1/1 13:00,1,1,1,0,6,100,5,88.06
2022/1/1 14:00,1,1,1,0,6,100,4,81.76
2022/1/1 15:00,1,1,1,0,5.4,100,8,75.56
2022/1/1 16:00,1,1,1,0,5,100,9,76.15
2022/1/1 17:00,1,1,1,0,4.8,100,6,76.13
2022/1/1 18:00,1,1,1,0,5.1,100,3,75.07
2022/1/1 19:00,1,1,1,0,5.5,100,4,77.89
2022/1/1 20:00,1,1,1,0,5.6,100,6,79.43
2022/1/1 21:00,1,1,1,0,5.8,100,5,73.91
2022/1/1 22:00,1,1,1,0,5,100,7,67.13
2022/1/1 23:00,1,1,1,0,4.6,100,7,64.33
2022/1/2 00:00,1,1,1,0,4.9,100,3,59.44
2022/1/2 01:00,1,1,1,0,5,100,3,54.85
2022/1/2 02:00,1,1,1,0,5.2,100,5,52.01
2022/1/2 03:00,1,1,1,0,5,100,4,51.55
2022/1/2 04:00,1,1,1,0,4.9,100,6,51.02
2022/1/2 05:00,1,1,1,0,4.8,100,6,51.3
2022/1/2 06:00,1,1,1,0,4.9,100,5,54.39
2022/1/2 07:00,1,1,1,0,4.8,100,6,63.25
2022/1/2 08:00,1,1,1,0,4.9,100,6,77.99
2022/1/2 09:00,1,1,1,0,4.5,100,6,90.84
2022/1/2 10:00,1,1,1,0,5,100,7,97.43
2022/1/2 11:00,1,1,1,0,5.2,100,5,94.22
2022/1/2 12:00,1,1,1,0,5.8,100,8,89.89
2022/1/2 13:00,1,1,1,0,6.4,100,7,86.62
2022/1/2 14:00,1,1,1,0,7.6,100,8,80.69
2022/1/2 15:00,1,1,1,0,8.4,100,7,75.85
2022/1/2 16:00,1,1,1,0,8.6,95,5,75
2022/1/2 17:00,1,1,1,0,8.8,93,3,77.35
2022/1/2 18:00,1,1,1,0,8.9,90,5,78.54
2022/1/2 19:00,1,1,1,0,8.9,87,9,81.59
2022/1/2 20:00,1,1,1,0,8.8,86,11,82.64
2022/1/2 21:00,1,1,1,0,8.8,84,10,76.71
2022/1/2 22:00,1,1,1,0,8.1,88,5,68.22
2022/1/2 23:00,1,1,1,0,8,87,5,65.85
2022/1/3 00:00,1,1,1,0,7.5,88,4,59.17
2022/1/3 01:00,1,1,1,0,7.1,90,7,53.9
2022/1/3 02:00,1,1,1,0,7.8,87,8,52.55
2022/1/3 03:00,1,1,1,0,8,85,5,51.8
2022/1/3 04:00,1,1,1,0,8.4,87,5,51.8
2022/1/3 05:00,1,1,1,0,8.6,87,4,52.78
2022/1/3 06:00,1,1,1,0,8.7,88,3,62.15
2022/1/3 07:00,1,1,1,0,8.9,91,4,77.92
2022/1/3 08:00,1,1,1,0,9.1,91,6,86.7
2022/1/3 09:00,1,1,1,0,9.2,93,5,91.4
2022/1/3 10:00,1,1,1,0.1,7.8,99,11,90.76
2022/1/3 11:00,1,1,1,0,7.8,100,7,86.27
2022/1/3 12:00,1,1,1,0.1,7.9,100,8,85.5
2022/1/3 13:00,1,1,1,0,8.1,100,4,85.32
2022/1/3 14:00,1,1,1,0,8.4,100,4,80.61
2022/1/3 15:00,1,1,1,0,8.2,100,9,76.89
2022/1/3 16:00,1,1,1,0,8.4,100,8,76.55
2022/1/3 17:00,1,1,1,0,8.4,100,5,77.18
2022/1/3 18:00,1,1,1,0,8.5,100,4,81.11
2022/1/3 19:00,1,1,1,0,8.6,100,9,84.1
2022/1/3 20:00,1,1,1,0,8.7,99,8,85.5
2022/1/3 21:00,1,1,1,0.1,8.7,100,6,78.39
2022/1/3 22:00,1,1,1,0.2,8.9,99,7,69.98
2022/1/3 23:00,1,1,1,0.2,8.7,100,5,66.52
2022/1/4 00:00,1,1,1,0,8.3,99,9,60.1
2022/1/4 01:00,1,1,1,0,8.4,95,11,54.43
2022/1/4 02:00,1,1,1,0,8.1,91,7,52.12
2022/1/4 03:00,1,1,1,0,8.1,92,5,51.73
2022/1/4 04:00,1,1,1,0,7.9,94,3,51.46
2022/1/4 05:00,1,1,1,0,8.2,94,5,53.37
2022/1/4 06:00,1,1,1,0,8.1,95,3,62.53
2022/1/4 07:00,1,1,1,0,7.9,96,4,79.44
2022/1/4 08:00,1,1,1,0.1,7.9,97,4,88.26
2022/1/4 09:00,1,1,1,0.1,7.7,96,4,90.07
2022/1/4 10:00,1,1,1,0.1,7.9,97,3,88.56
2022/1/4 11:00,1,1,1,0.1,7.8,98,7,83.95
2022/1/4 12:00,1,1,1,0.2,7.7,99,6,83.63
2022/1/4 13:00,1,1,1,0,7.9,99,5,84.58
2022/1/4 14:00,1,1,1,0,8,99,6,80.31
2022/1/4 15:00,1,1,1,0,8,98,8,76.91
2022/1/4 16:00,1,1,1,0,8.6,98,4,73.94
2022/1/4 17:00,1,1,1,0,8.6,98,6,77.12
2022/1/4 18:00,1,1,1,0,8.5,98,5,79.44
2022/1/4 19:00,1,1,1,0,8.8,99,2,84.2
2022/1/4 20:00,1,1,1,0,8.9,99,5,84.06
2022/1/4 21:00,1,1,1,0,9.1,99,3,78.01
2022/1/4 22:00,1,1,1,0,9.2,99,4,71.1
2022/1/4 23:00,1,1,1,0,9.3,99,3,66.49
2022/1/5 00:00,1,1,1,0,9.4,99,3,59.75
2022/1/5 01:00,1,1,1,0,9.6,100,3,54.91
2022/1/5 02:00,1,1,1,0,10.4,100,3,52.14
2022/1/5 03:00,1,1,1,0,11.1,97,5,51.56
2022/1/5 04:00,1,1,1,0,11.6,95,6,51.61
2022/1/5 05:00,1,1,1,0,12.2,93,4,53.65
2022/1/5 06:00,1,1,1,0,13.2,85,7,61.44
2022/1/5 07:00,1,1,1,0,13.8,79,9,77.11
2022/1/5 08:00,1,1,1,0,14.2,76,15,88.71
2022/1/5 09:00,1,1,1,0,14.5,72,23,91.28
2022/1/5 10:00,1,1,1,0,14.8,67,21,89.76
2022/1/5 11:00,1,1,1,0,15.1,67,20,84.52
2022/1/5 12:00,1,1,1,0,15.1,71,19,84.19
2022/1/5 13:00,1,1,1,0,14.9,72,18,84.73
2022/1/5 14:00,1,1,1,0,14.9,73,19,81.07
2022/1/5 15:00,1,1,1,0,14.8,73,20,76.68
2022/1/5 16:00,1,1,1,0,14.9,73,20,75.9
2022/1/5 17:00,1,1,1,0,14.9,73,15,77.54
2022/1/5 18:00,1,1,1,0,14.7,73,13,77.93
2022/1/5 19:00,1,1,1,0,14.9,73,23,81.04
2022/1/5 20:00,1,1,1,0.3,9.3,73,49,85.06
2022/1/5 21:00,1,1,1,0.4,7.4,80,67,78.04
2022/1/5 22:00,1,1,1,2,7.6,84,72,69.5
2022/1/5 23:00,1,1,1,1,6.3,92,59,65.24
2022/1/6 00:00,1,1,1,1.2,5.7,93,55,60.52
2022/1/6 01:00,1,1,1,3.2,5.2,100,56,55.47
2022/1/6 02:00,1,1,1,0.2,5.7,100,59,52.12
2022/1/6 03:00,1,1,1,0.2,6,100,55,51.89
2022/1/6 04:00,1,1,1,0,5.8,79,57,51.75
2022/1/6 05:00,1,1,1,0,6.2,74,59,52.65
2022/1/6 06:00,1,1,1,0,6.5,73,60,55.7
2022/1/6 07:00,1,1,1,0,6.7,70,54,65.08
2022/1/6 08:00,1,1,1,0,7.3,66,53,79.1
2022/1/6 09:00,1,1,1,0,7.6,63,48,94.16
2022/1/6 10:00,1,1,1,0,8.6,61,44,97.71
2022/1/6 11:00,1,1,1,0,8.5,59,41,96.77
2022/1/6 12:00,1,1,1,0,8.6,53,41,92.22
2022/1/6 13:00,1,1,1,0,8.9,52,38,88.42
2022/1/6 14:00,1,1,1,0,9.2,51,36,83.25
2022/1/6 15:00,1,1,1,0,8.9,49,31,79.2
2022/1/6 16:00,1,1,1,0,9,50,28,76.93
2022/1/6 17:00,1,1,1,0,8.5,50,21,78.17
2022/1/6 18:00,1,1,1,0,8.1,52,27,78.96
2022/1/6 19:00,1,1,1,0,7.6,56,38,81.38
2022/1/6 20:00,1,1,1,0,7.8,55,45,82.43
2022/1/6 21:00,1,1,1,0,7.5,55,53,77.63
2022/1/6 22:00,1,1,1,0,7.2,55,47,70.36
2022/1/6 23:00,1,1,1,0,7.4,53,41,65.9
2022/1/7 00:00,1,1,1,0,6.8,58,45,59.65
2022/1/7 01:00,1,1,1,0,6,62,47,53.86
2022/1/7 02:00,1,1,1,0,6.2,53,48,51.83
2022/1/7 03:00,1,1,1,0,6,48,49,51.74
2022/1/7 04:00,1,1,1,0,5.6,50,49,51.71
2022/1/7 05:00,1,1,1,0,5.6,50,48,53.48
2022/1/7 06:00,1,1,1,0,5.2,46,47,62.35
2022/1/7 07:00,1,1,1,0,4.9,44,42,79.38
2022/1/7 08:00,1,1,1,0,4.4,46,39,90.18
2022/1/7 09:00,1,1,1,0,4.7,47,31,95.02
2022/1/7 10:00,1,1,1,0,5.1,46,38,92.1
2022/1/7 11:00,1,1,1,0,5.4,48,36,88.29
2022/1/7 12:00,1,1,1,0,5.9,46,37,85.51
2022/1/7 13:00,1,1,1,0,6,46,36,85.71
2022/1/7 14:00,1,1,1,0,6.3,47,33,82.65
2022/1/7 15:00,1,1,1,0,6.3,49,32,77.26
2022/1/7 16:00,1,1,1,0,5.6,47,31,74.88
2022/1/7 17:00,1,1,1,0,4.7,53,32,78.22
2022/1/7 18:00,1,1,1,0,3.9,49,32,80.66
2022/1/7 19:00,1,1,1,0,3.8,50,31,83.81
2022/1/7 20:00,1,1,1,0,3.6,46,32,82.72
2022/1/7 21:00,1,1,1,0,3.4,49,32,77.52
